customer_id,product_id,product_title,review_headline,review_body,star_rating,helpful_votes,total_votes,verified_purchase,review_date
CUST00088,PROD1,Screen Protector,Perfect! Will buy again.,"Decent, but could be better. Good value for money.",5,8,12,N,2023-08-19
CUST00134,PROD9,USB Cable,Exactly what I needed!,Broke after one week. Exactly what I needed!,2,5,40,N,2023-01-18
CUST00060,PROD2,Mouse,Exactly what I needed!,"Not as described, disappointed. Good value for money.",4,25,29,N,2022-04-03
CUST00006,PROD4,Webcam,Good value for money.,"Decent, but could be better. Waste of money, poor quality.",3,13,92,N,2022-11-17
CUST00194,PROD2,Wireless Earbuds,Exactly what I needed!,"Perfect! Will buy again. Decent, but could be better.",4,45,98,Y,2023-11-04
CUST00039,PROD7,Screen Protector,Good value for money.,"Good value for money. Decent, but could be better.",4,46,28,Y,2023-09-11
CUST00064,PROD6,USB Cable,"Great quality, fast shipping.","Not as described, disappointed. Waste of money, poor quality.",2,3,51,Y,2023-01-24
CUST00016,PROD7,Laptop Stand,"Waste of money, poor quality.","Great quality, fast shipping. Perfect! Will buy again.",3,44,69,N,2022-09-28
CUST00060,PROD10,USB Cable,"Decent, but could be better.","Great quality, fast shipping. Not as described, disappointed.",4,15,4,Y,2022-01-06
CUST00154,PROD2,Phone Case,"Not as described, disappointed.","Not as described, disappointed. Works well, very satisfied.",4,24,13,Y,2022-06-16
CUST00092,PROD6,Monitor Arm,"Decent, but could be better.","Great quality, fast shipping. Decent, but could be better.",4,11,78,N,2023-09-03
CUST00047,PROD2,Webcam,Amazing product! Highly recommend!,"Good value for money. Decent, but could be better.",5,4,17,Y,2023-06-25
CUST00162,PROD9,Phone Case,Broke after one week.,Exactly what I needed! Broke after one week.,4,39,84,N,2022-05-07
CUST00040,PROD7,Monitor Arm,Amazing product! Highly recommend!,"Decent, but could be better. Good value for money.",3,5,5,N,2023-07-29
CUST00144,PROD2,Wireless Earbuds,"Great quality, fast shipping.","Waste of money, poor quality. Broke after one week.",5,4,52,N,2023-05-08
CUST00088,PROD2,Webcam,Good value for money.,Perfect! Will buy again. Broke after one week.,5,10,12,Y,2022-03-09
CUST00143,PROD1,Power Bank,"Great quality, fast shipping.","Waste of money, poor quality. Broke after one week.",3,22,85,N,2022-02-14
CUST00033,PROD6,USB Cable,Perfect! Will buy again.,Good value for money. Amazing product! Highly recommend!,5,45,46,N,2022-12-05
CUST00193,PROD5,Mouse,"Not as described, disappointed.","Waste of money, poor quality. Perfect! Will buy again.",4,43,84,Y,2023-03-28
CUST00099,PROD3,Wireless Earbuds,Perfect! Will buy again.,Perfect! Will buy again. Good value for money.,3,24,26,Y,2023-01-22
CUST00188,PROD4,Webcam,Amazing product! Highly recommend!,"Amazing product! Highly recommend! Decent, but could be better.",4,18,81,N,2022-04-28
CUST00154,PROD10,USB Cable,Amazing product! Highly recommend!,"Great quality, fast shipping. Perfect! Will buy again.",5,3,41,Y,2022-02-19
CUST00107,PROD4,USB Cable,Perfect! Will buy again.,"Great quality, fast shipping. Works well, very satisfied.",5,15,93,Y,2022-10-17
CUST00163,PROD6,Webcam,Exactly what I needed!,"Works well, very satisfied. Exactly what I needed!",5,22,68,N,2022-08-15
CUST00012,PROD4,Wireless Earbuds,"Great quality, fast shipping.","Great quality, fast shipping. Not as described, disappointed.",5,7,6,Y,2023-08-13
CUST00168,PROD3,Phone Case,"Waste of money, poor quality.",Exactly what I needed! Broke after one week.,5,9,11,N,2022-10-07
CUST00045,PROD1,Mouse,Perfect! Will buy again.,"Decent, but could be better. Good value for money.",2,19,7,N,2023-12-13
CUST00032,PROD2,Laptop Stand,Amazing product! Highly recommend!,"Not as described, disappointed. Works well, very satisfied.",4,18,9,N,2023-12-13
CUST00105,PROD1,Monitor Arm,Exactly what I needed!,Broke after one week. Good value for money.,3,45,54,N,2022-07-20
CUST00083,PROD3,Laptop Stand,"Works well, very satisfied.","Works well, very satisfied. Waste of money, poor quality.",4,36,56,Y,2023-08-20
CUST00086,PROD9,Keyboard,"Great quality, fast shipping.","Decent, but could be better. Exactly what I needed!",3,17,63,N,2023-06-23
CUST00075,PROD3,Screen Protector,"Great quality, fast shipping.","Not as described, disappointed. Works well, very satisfied.",4,32,70,N,2022-09-07
CUST00105,PROD1,Power Bank,"Great quality, fast shipping.","Not as described, disappointed. Great quality, fast shipping.",4,44,99,N,2023-03-09
CUST00036,PROD10,USB Cable,Amazing product! Highly recommend!,"Not as described, disappointed. Good value for money.",3,43,97,Y,2022-07-28
CUST00117,PROD2,Wireless Earbuds,Broke after one week.,"Good value for money. Not as described, disappointed.",5,22,50,Y,2023-02-25
CUST00091,PROD7,Screen Protector,Amazing product! Highly recommend!,"Exactly what I needed! Great quality, fast shipping.",3,39,65,Y,2023-06-03
CUST00030,PROD7,Phone Case,"Waste of money, poor quality.","Waste of money, poor quality. Amazing product! Highly recommend!",3,46,56,Y,2022-11-26
CUST00011,PROD10,Laptop Stand,"Great quality, fast shipping.","Not as described, disappointed. Amazing product! Highly recommend!",4,40,69,Y,2022-03-21
CUST00106,PROD3,Phone Case,Exactly what I needed!,"Good value for money. Decent, but could be better.",4,47,70,N,2023-10-07
CUST00105,PROD2,Screen Protector,"Not as described, disappointed.","Works well, very satisfied. Perfect! Will buy again.",4,20,23,N,2023-04-02
CUST00172,PROD5,Monitor Arm,"Not as described, disappointed.","Perfect! Will buy again. Not as described, disappointed.",4,38,7,N,2023-09-22
CUST00130,PROD9,Mouse,"Decent, but could be better.","Waste of money, poor quality. Decent, but could be better.",3,27,13,Y,2023-11-06
CUST00064,PROD10,Mouse,"Not as described, disappointed.","Works well, very satisfied. Not as described, disappointed.",2,24,45,Y,2022-08-17
CUST00039,PROD6,USB Cable,"Great quality, fast shipping.","Good value for money. Great quality, fast shipping.",4,1,97,Y,2022-02-26
CUST00062,PROD1,Monitor Arm,"Great quality, fast shipping.","Waste of money, poor quality. Works well, very satisfied.",5,40,85,N,2023-01-05
CUST00125,PROD6,Laptop Stand,Perfect! Will buy again.,Perfect! Will buy again. Good value for money.,5,22,89,N,2022-09-20
CUST00046,PROD6,Wireless Earbuds,"Works well, very satisfied.",Perfect! Will buy again. Amazing product! Highly recommend!,5,50,51,N,2022-10-16
CUST00032,PROD5,Wireless Earbuds,Broke after one week.,"Exactly what I needed! Not as described, disappointed.",3,19,77,Y,2022-07-11
CUST00081,PROD5,Monitor Arm,Good value for money.,"Broke after one week. Not as described, disappointed.",1,49,61,N,2022-09-27
CUST00148,PROD3,Webcam,Broke after one week.,"Works well, very satisfied. Not as described, disappointed.",4,10,73,Y,2023-05-24
CUST00034,PROD9,Webcam,"Not as described, disappointed.","Waste of money, poor quality. Great quality, fast shipping.",3,1,47,N,2023-07-21
CUST00161,PROD10,Wireless Earbuds,"Works well, very satisfied.","Not as described, disappointed. Not as described, disappointed.",5,45,33,N,2023-08-25
CUST00071,PROD3,Webcam,Perfect! Will buy again.,Exactly what I needed! Broke after one week.,5,11,32,N,2023-09-24
CUST00027,PROD9,Screen Protector,Broke after one week.,"Works well, very satisfied. Not as described, disappointed.",2,1,77,N,2022-08-05
CUST00010,PROD7,USB Cable,"Waste of money, poor quality.","Exactly what I needed! Decent, but could be better.",5,3,77,Y,2022-02-16
CUST00006,PROD4,Power Bank,Amazing product! Highly recommend!,"Works well, very satisfied. Exactly what I needed!",3,15,94,Y,2023-03-01
CUST00198,PROD10,Screen Protector,"Not as described, disappointed.","Not as described, disappointed. Waste of money, poor quality.",2,32,36,N,2023-09-25
CUST00065,PROD7,Wireless Earbuds,"Not as described, disappointed.","Not as described, disappointed. Exactly what I needed!",5,44,15,N,2023-09-29
CUST00182,PROD8,Phone Case,"Works well, very satisfied.",Amazing product! Highly recommend! Perfect! Will buy again.,2,11,42,N,2022-11-16
CUST00182,PROD10,Wireless Earbuds,Perfect! Will buy again.,"Exactly what I needed! Not as described, disappointed.",5,43,64,Y,2023-05-02
CUST00121,PROD10,Monitor Arm,Good value for money.,"Works well, very satisfied. Perfect! Will buy again.",5,18,39,N,2023-02-07
CUST00014,PROD7,Monitor Arm,Amazing product! Highly recommend!,"Works well, very satisfied. Amazing product! Highly recommend!",3,6,72,Y,2023-10-19
CUST00193,PROD9,Webcam,Exactly what I needed!,"Decent, but could be better. Broke after one week.",3,7,70,Y,2022-07-10
CUST00087,PROD5,Webcam,Perfect! Will buy again.,Amazing product! Highly recommend! Good value for money.,5,50,19,Y,2022-09-08
CUST00103,PROD2,Phone Case,"Great quality, fast shipping.","Amazing product! Highly recommend! Not as described, disappointed.",3,17,6,N,2022-05-03
CUST00092,PROD9,Screen Protector,"Decent, but could be better.","Amazing product! Highly recommend! Great quality, fast shipping.",5,37,97,Y,2023-06-18
CUST00005,PROD1,Webcam,Perfect! Will buy again.,"Perfect! Will buy again. Decent, but could be better.",5,11,95,Y,2023-04-07
CUST00004,PROD5,Keyboard,Amazing product! Highly recommend!,"Perfect! Will buy again. Great quality, fast shipping.",3,8,6,N,2023-09-10
CUST00103,PROD4,Keyboard,"Works well, very satisfied.","Works well, very satisfied. Great quality, fast shipping.",4,23,50,Y,2022-12-30
CUST00143,PROD4,USB Cable,"Not as described, disappointed.","Decent, but could be better. Exactly what I needed!",4,19,1,Y,2023-01-21
CUST00044,PROD10,USB Cable,"Not as described, disappointed.","Decent, but could be better. Exactly what I needed!",5,45,67,N,2023-11-12
CUST00176,PROD1,Webcam,"Decent, but could be better.","Amazing product! Highly recommend! Waste of money, poor quality.",4,9,28,Y,2022-06-29
CUST00051,PROD7,Mouse,"Decent, but could be better.",Amazing product! Highly recommend! Exactly what I needed!,4,4,93,N,2023-04-16
CUST00026,PROD9,Power Bank,"Waste of money, poor quality.","Waste of money, poor quality. Great quality, fast shipping.",4,24,82,Y,2024-01-01
CUST00133,PROD5,Power Bank,Perfect! Will buy again.,"Decent, but could be better. Waste of money, poor quality.",4,35,53,N,2022-08-18
CUST00183,PROD9,Wireless Earbuds,Good value for money.,Amazing product! Highly recommend! Good value for money.,3,45,33,Y,2023-12-14
CUST00188,PROD8,Screen Protector,Perfect! Will buy again.,"Waste of money, poor quality. Not as described, disappointed.",2,49,4,N,2022-09-04
CUST00158,PROD9,Laptop Stand,Good value for money.,"Good value for money. Works well, very satisfied.",1,7,59,N,2022-10-18
CUST00129,PROD6,Power Bank,Broke after one week.,Broke after one week. Broke after one week.,2,26,71,Y,2023-06-27
CUST00088,PROD2,Keyboard,"Works well, very satisfied.","Waste of money, poor quality. Amazing product! Highly recommend!",4,18,22,N,2023-03-10
CUST00149,PROD2,Keyboard,"Waste of money, poor quality.","Not as described, disappointed. Exactly what I needed!",5,17,62,N,2022-06-13
CUST00133,PROD4,Keyboard,"Not as described, disappointed.","Perfect! Will buy again. Works well, very satisfied.",4,34,21,N,2022-12-12
CUST00151,PROD9,USB Cable,"Decent, but could be better.",Good value for money. Exactly what I needed!,3,2,43,Y,2022-12-26
CUST00056,PROD1,Laptop Stand,"Waste of money, poor quality.","Broke after one week. Works well, very satisfied.",4,49,30,N,2023-10-19
CUST00020,PROD9,Keyboard,Good value for money.,"Not as described, disappointed. Amazing product! Highly recommend!",4,28,64,N,2023-05-04
CUST00023,PROD9,Monitor Arm,"Not as described, disappointed.","Works well, very satisfied. Decent, but could be better.",4,49,22,Y,2022-10-01
CUST00011,PROD8,Laptop Stand,Perfect! Will buy again.,"Exactly what I needed! Great quality, fast shipping.",3,8,25,Y,2022-11-02
CUST00002,PROD9,Wireless Earbuds,"Decent, but could be better.","Great quality, fast shipping. Great quality, fast shipping.",4,50,42,N,2022-09-28
CUST00170,PROD8,Monitor Arm,Perfect! Will buy again.,"Waste of money, poor quality. Decent, but could be better.",2,48,85,N,2022-08-01
CUST00043,PROD9,Monitor Arm,Amazing product! Highly recommend!,"Waste of money, poor quality. Not as described, disappointed.",4,40,35,N,2023-04-22
CUST00199,PROD7,Keyboard,"Waste of money, poor quality.","Great quality, fast shipping. Broke after one week.",4,9,92,N,2022-01-20
CUST00160,PROD5,Webcam,"Works well, very satisfied.","Decent, but could be better. Not as described, disappointed.",4,0,29,Y,2023-04-17
CUST00198,PROD7,Keyboard,"Great quality, fast shipping.","Waste of money, poor quality. Decent, but could be better.",4,24,31,N,2023-06-28
CUST00138,PROD8,Keyboard,Broke after one week.,"Not as described, disappointed. Waste of money, poor quality.",4,41,25,N,2022-10-16
CUST00133,PROD7,Monitor Arm,Perfect! Will buy again.,"Good value for money. Not as described, disappointed.",3,11,56,Y,2023-04-21
CUST00056,PROD5,Monitor Arm,Broke after one week.,"Decent, but could be better. Exactly what I needed!",5,9,43,Y,2023-11-12
CUST00185,PROD1,Phone Case,"Great quality, fast shipping.","Works well, very satisfied. Amazing product! Highly recommend!",4,50,89,N,2023-09-07
CUST00133,PROD7,Power Bank,"Great quality, fast shipping.","Exactly what I needed! Not as described, disappointed.",5,20,92,Y,2023-12-17
CUST00081,PROD7,Webcam,Exactly what I needed!,Exactly what I needed! Exactly what I needed!,4,43,95,Y,2023-11-21
CUST00125,PROD7,Keyboard,"Great quality, fast shipping.","Waste of money, poor quality. Exactly what I needed!",5,1,79,Y,2023-09-14
CUST00184,PROD9,Monitor Arm,"Great quality, fast shipping.","Not as described, disappointed. Waste of money, poor quality.",2,24,17,N,2023-08-07
CUST00188,PROD2,Power Bank,"Decent, but could be better.",Amazing product! Highly recommend! Amazing product! Highly recommend!,5,50,32,N,2023-08-01
CUST00105,PROD9,Screen Protector,"Not as described, disappointed.",Good value for money. Broke after one week.,3,38,26,Y,2023-09-17
CUST00074,PROD9,Webcam,"Waste of money, poor quality.",Amazing product! Highly recommend! Perfect! Will buy again.,5,22,70,N,2023-09-10
CUST00048,PROD9,USB Cable,"Great quality, fast shipping.","Waste of money, poor quality. Decent, but could be better.",5,22,76,N,2023-02-20
CUST00140,PROD6,Laptop Stand,Exactly what I needed!,"Great quality, fast shipping. Exactly what I needed!",4,38,5,N,2023-09-08
CUST00093,PROD9,Phone Case,"Waste of money, poor quality.","Amazing product! Highly recommend! Works well, very satisfied.",5,9,50,Y,2022-06-25
CUST00005,PROD3,Wireless Earbuds,Exactly what I needed!,"Waste of money, poor quality. Decent, but could be better.",5,22,15,Y,2023-04-02
CUST00109,PROD7,Laptop Stand,Broke after one week.,"Great quality, fast shipping. Broke after one week.",3,20,46,Y,2023-09-14
CUST00126,PROD3,Webcam,"Waste of money, poor quality.",Amazing product! Highly recommend! Perfect! Will buy again.,3,36,79,Y,2023-11-20
CUST00016,PROD6,Laptop Stand,Good value for money.,"Waste of money, poor quality. Great quality, fast shipping.",5,49,47,Y,2023-02-27
CUST00051,PROD8,Screen Protector,"Great quality, fast shipping.","Good value for money. Waste of money, poor quality.",3,48,71,N,2023-01-05
CUST00144,PROD10,Webcam,"Decent, but could be better.","Not as described, disappointed. Decent, but could be better.",4,6,20,N,2023-08-11
CUST00193,PROD2,Webcam,Broke after one week.,"Waste of money, poor quality. Works well, very satisfied.",4,34,1,N,2022-11-03
CUST00145,PROD1,Monitor Arm,Amazing product! Highly recommend!,Amazing product! Highly recommend! Amazing product! Highly recommend!,3,28,99,Y,2022-05-05
CUST00166,PROD1,Keyboard,Exactly what I needed!,"Exactly what I needed! Decent, but could be better.",3,32,6,Y,2022-03-02
CUST00092,PROD4,Screen Protector,"Not as described, disappointed.",Exactly what I needed! Exactly what I needed!,3,41,98,N,2022-03-16
CUST00100,PROD10,USB Cable,Good value for money.,"Exactly what I needed! Not as described, disappointed.",4,30,42,Y,2023-09-24
CUST00050,PROD10,Phone Case,"Not as described, disappointed.","Broke after one week. Decent, but could be better.",4,27,16,N,2023-10-17
CUST00098,PROD7,Webcam,Broke after one week.,Amazing product! Highly recommend! Broke after one week.,3,15,42,Y,2022-02-03
CUST00014,PROD4,Screen Protector,"Works well, very satisfied.",Broke after one week. Exactly what I needed!,4,22,81,Y,2023-02-03
CUST00015,PROD10,USB Cable,"Waste of money, poor quality.","Amazing product! Highly recommend! Waste of money, poor quality.",5,35,99,N,2022-05-23
